jumlah_disukai,tweet,url,pengguna
0,"['meraaahputiiih', 'dampak', 'bangun', 'kota', 'nusantara', 'tingkat', 'investasi', 'iknnusantara']",https://x.com/tirtahandika95/status/1773212652531048894,tirtahandika95
0,"['meraaahputiiih', 'bangun', 'kota', 'nusantara', 'harap', 'mem']",https://x.com/Gianminrea/status/1773211354968559822,Gianminrea
0,"['forum', 'investor', 'ikn', 'bentuk', 'cepat', 'investasi', 'nusantara', 'httpstco51wjolw6hs', 'nusantara', 'ibukotanegara', 'ikn', 'indonesia']",https://x.com/AboutIKN/status/1773209017612968331,AboutIKN
0,"['kota', 'nusantara', 'dorong', 'cepat', 'tumbuh', 'ekonomi', 'nasional']",https://x.com/arya_prtm8/status/1773202930474106987,arya_prtm8
0,"['meraaahputiiih', 'pindah', 'kota', 'nusantara', 'wilayah', 'alami', 'kembang', 'pesat', 'pindahibukota']",https://x.com/SyarifTeknik/status/1773198341058265212,SyarifTeknik
0,"['terobos', 'ikn', 'nusantara', 'bangun', 'terowongan', 'tanah', 'khusus', 'hewan', '3889', 'spesies', 'satwa', 'ikn', 'httpstco0dr2ddq1pg', 'nusantara', 'ibukotanegara', 'ikn', 'indonesia']",https://x.com/AboutIKN/status/1773195617528942764,AboutIKN
1,"['kuasa', 'ikn', 'umum', 'pelan', 'induk', 'urus', 'biodiversiti', 'kota', 'nusantara', 'ikut', 'pengenalpastian', '440', 'spesies', 'senarai', 'iucn', 'usaha', 'pemuliharaan', 'dokumen', 'rancang', '65', 'kawasan', 'kawasan', 'hijau', 'httpstcovrsrmgwoj6']",https://x.com/NusanterraNews/status/1773194805666783350,NusanterraNews
0,"['ekretaris', 'jenderal', 'menteri', 'agraria', 'tata', 'ruangbadan', 'tanah', 'nasional', 'sekjen', 'atrbpn', 'suyus', 'windayana', 'bicara', 'rapat', 'koordinasi', 'nasional', 'kota', 'nusantara', 'rakornas', 'ikn', 'grand', 'ballroom', 'hotel', 'indonesia', 'kempinski', 'jakarta', 'kamis', '14032024', 'httpstcohwbzgtrufq']",https://x.com/KanwilBPNGTLO/status/1773188977085796705,KanwilBPNGTLO
1,"['ngedrone', 'roll', 'off', 'trafo', 'pln', 'labuh', 'ikn', 'kalimantan', 'timur', 'sekuriti', 'pesan', 'lama2', 'diri', 'pinggir', 'sungai', 'krn', 'buaya', 'jrlproduction', 'dronepilot', 'ibukotanusantara', 'httpstcogw91lqg7ri']",https://x.com/normnsyah/status/1773184117938467267,normnsyah
0,"['menteri', 'agraria', 'tata', 'ruangkepala', 'badan', 'tanah', 'nasional', 'atrbpn', 'agus', 'harimurti', 'yudhoyono', 'ahy', 'damping', 'presiden', 'republik', 'indonesia', 'ri', 'joko', 'widodo', 'rangkai', 'kunjung', 'kerja', 'wilayah', 'kota', 'nusantara', 'ikn', '29', 'februari1', 'maret', '2024', 'httpstcoxdhvr8pw9t']",https://x.com/KanwilBPNGTLO/status/1773181716359749722,KanwilBPNGTLO
0,"['httpstcoqjkwy19slf', 'ppu', 'personil', 'satu', 'tugas', 'operasi', 'nusantara', 'mahakam', 'polda', 'kaltim', 'laksana', 'patroli', 'kamtibmas', 'intensif', 'aman', 'titik', 'kawasan', 'kota', 'negara', 'ikn', 'httpstco1asjwgkf8y']",https://x.com/Poldakaltim/status/1773176862098755781,Poldakaltim
5,"['dana', 'rencana', 'induk', 'keanekaragaman', 'hayati', 'nusantara', 'dukung', 'visi', 'kota', 'nusantara', 'dinamis', 'lanjut', 'senang', 'gabung', 'bambang', 'acara', 'soft', 'launch', 'rencana', 'induk', 'httpstcolhwwde3ksw']",https://x.com/DubesAustralia/status/1773175765942583634,DubesAustralia
0,"['meraaahputiiih', 'bangun', 'kota', 'nusantara', 'tarik', 'investasi', 'asing', 'domestik', 'tingkat', 'tumbuh', 'ekonomi', 'makmur', 'masyarakat', 'indonesia']",https://x.com/hana_farida19/status/1773171769311936687,hana_farida19
19,"['otorita', 'kota', 'nusantara', 'oikn', 'rancang', 'langkahlangkah', 'cegah', 'konflik', 'manusia', 'satwa', 'liar', 'kota', 'negara', 'kalimantan', 'timur', 'kaltim', 'pph', '21', 'mahfud', 'md', 'thailand', 'hotman', 'marshanda', 'safrina', 'towel', 'okin', 'httpstcoemnvoj9lbb']",https://x.com/Nidyna10/status/1773127379658874904,Nidyna10
15,"['otorita', 'kota', 'nusantara', 'oikn', 'rancang', 'langkahlangkah', 'cegah', 'konflik', 'manusia', 'satwa', 'liar', 'kota', 'negara', 'kalimantan', 'timur', 'kaltim', 'pph', '21', 'mahfud', 'md', 'thailand', 'hotman', 'marshanda', 'safrina', 'towel', 'okin', 'httpstcoszyeyfrw9z']",https://x.com/Hansunriko/status/1773123750327721999,Hansunriko
13,"['nama', 'aja', 'kota', 'nusantara', 'ibuibu', 'desa', 'usir', 'tebang', 'hutan', 'besarbesaran', 'eksploitasi', 'sumber', 'daya', 'alam', 'usir', 'warga', 'lokal', 'apa', 'magnet', 'ekonomi', 'perintah', 'pikir', 'tumbuh', 'ekonomi', 'adil', 'ekologi']",https://x.com/kaderhijaumu/status/1773121192976617620,kaderhijaumu
0,"['otorita', 'kota', 'nusantara', 'oikn', 'rencana', 'bangun', 'jalur', 'tanah', 'underpass', 'penyebrangan', 'satwa', 'liar', 'follow', 'mediahijaucom', 'tau', 'tren', 'baru', 'greenlifestyle', 'perubahaniklim', 'baca', 'httpstcoxxvg293evl', 'mediahijau', 'ikn', 'fauna', 'httpstco4yernslnei']",https://x.com/mediahijaucom/status/1773093095820652799,mediahijaucom
0,"['pindah', 'kota', 'nusantara', 'ikn', 'najam', 'paser', 'utara', 'kalimantan', 'timur', 'rencana', 'total', 'anggar', 'rp466', 'triliun', 'indikasi', 'dana', 'asal', 'apbn', 'rp90', '4', 'triliun', 'badan', 'usahaswasta', 'rp123', '2', 'triliun', 'amp', 'kpbu', 'rp252', '5', 'triliun']",https://x.com/alamteGarr/status/1773090092866789792,alamteGarr
0,"['meraaahputiiih', 'bangun', 'kota', 'nusantara', 'harap', 'perhati', 'lingkung', 'meminimalisir', 'dampak', 'negatif', 'lingkung']",https://x.com/ferdi_simbi4/status/1773079723641286710,ferdi_simbi4
0,"['bocor', 'alfamart', 'group', 'prediksi', 'investor', 'ikn', 'tekatekinya', 'alfamart', 'group', 'usaha', 'nama', 'hadir', 'acara', 'bentuk', 'forum', 'investor', 'kota', 'nusantara', 'ikn', 'jakarta', 'senin', '2532024', 'kemarin', 'httpstcosjsfmuk8ls', 'httpstcopkojxcuuj9']",https://x.com/tvOneNews/status/1773003131317879074,tvOneNews
0,"['bangun', 'infrastruktur', 'kota', 'nusantara', 'httpstcorw7wornnbl']",https://x.com/PjrSupadli/status/1772999727774077116,PjrSupadli
0,"['naiyeeeeeee', 'kota', 'negara', 'nusantara', 'salah', 'proyek', 'strategis', 'nasional', 'canang', 'perintah', 'indonesia', 'ikn', 'nusantara', 'rencana', 'resmi', '17', 'agustus', '2024', 'sama', 'raya', 'merdeka', 'indonesia', 'ke79', 'mksdnya', 'kalimantan']",https://x.com/jeysienia/status/1772995757194535169,jeysienia
1305,"['proyek', 'wujud', 'upaya', 'pulih', 'pascabencana', 'tingkat', 'mobilitas', 'ekonomi', 'masyarakat', 'dukung', 'operasi', 'kapal', 'roll', 'onroll', 'off', 'roro', 'progres', 'bangun', 'kota', 'nusantara', 'ikn', 'tuju', 'kuat', 'infrastruktur', 'labuh', 'httpstcofchxc71agg']",https://x.com/jokowi/status/1772980940115181841,jokowi
1,"['hadir', 'duta', 'ri', 'singapura', 'suryopratomo', 'kepala', 'otorita', 'kota', 'nusantara', 'bambang', 'susantono']",https://x.com/airlangga_hrt/status/1772975478254588280,airlangga_hrt
0,"['bangun', 'kota', 'nusantara', 'kalimantan', 'timur', 'ubah', 'wajah', 'hutan', 'signifikan', 'geografi', 'beta', 'httpstcoyadv6jwf4i']",https://x.com/jehensa/status/1772971934164074540,jehensa
0,"['dukung', 'australia', 'otorita', 'kota', 'negara', 'soft', 'launch', 'rencana', 'induk', 'keanekaragaman', 'hayati', 'nusantara', 'httpstcosex3lyczii', 'via', 'koran', 'bogor']",https://x.com/koranbogor_/status/1772955773615616293,koranbogor_
0,"['pertamina', 'bakrie', 'group', 'kembang', 'infrastruktur', 'shared', 'hub', 'nusantara', 'knowledge', 'hub', 'kota', 'nusantara', 'httpstco1twapzd7lt']",https://x.com/detikfinance/status/1772952724331454606,detikfinance
0,"['perintah', 'insentif', 'pegawai', 'asn', 'pindah', 'perdana', 'kota', 'nusantara', 'ikn', 'kalimantan', 'timur', 'httpstco4dlvksuxgb']",https://x.com/detikfinance/status/1772923136389816683,detikfinance
5,"['bangun', 'lanjut', 'kota', 'nusantara', 'ikn', 'khawatir', 'aktivis', 'lingkung', 'satwa', 'sosial', 'masyarakat', 'adat', 'dampak', 'ekosistem', 'sosial', 'dalam', 'httpstco48hzshkphy', 'httpstcobnl1dqdkaj']",https://x.com/MongabayID/status/1772914713137209802,MongabayID
1,"['pt', 'pertamina', 'persero', 'bakrie', 'group', 'sepakat', 'kembang', 'infrastruktur', 'shared', 'hub', 'ikn', 'riset', 'bangun', 'nusantara', 'knowledge', 'hub', 'kota', 'nusantara', 'ikn', 'bisnisupdate', 'update', 'bisnis', 'oneliner', 'httpstcoghgb2elyfs', 'httpstcobd99pbtusq']",https://x.com/kumparan/status/1772911703547597263,kumparan
1,"['investasi', 'aguan', 'libat', 'maruarar', 'sirait', 'mantan', 'anggota', 'pdip', 'milu', '2024', 'rela', 'belot', 'menang', 'anak', 'jokowi', 'maruarar', 'alias', 'ara', 'aku', 'investasi', 'kota', 'konsorsium', 'nusantara', 'pimpin', 'aguan', 'httpstcohcnkf6vus3']",https://x.com/EksTapol_ID/status/1772908223835549773,EksTapol_ID
0,"['rebecamileyc', 'kota', 'nusantara', 'ikon', 'indonesia', 'mata', 'dunia']",https://x.com/gangsa_marbun99/status/1772903232664183186,gangsa_marbun99
0,"['data', 'potensi', 'proyek', 'kota', 'nusantara', 'ikn', '20222024', 'httpstcou3amttu7qn', 'httpstconvrwu9yhjo']",https://x.com/Bankdata4/status/1772892965981290629,Bankdata4
0,"['bank', 'bangun', 'asia', 'adb', 'perintah', 'indonesia', 'luncur', 'master', 'plan', 'keanekaragaman', 'hayati', 'kota', 'nusantara', 'httpstcopemcmyn5vq']",https://x.com/idx_channel/status/1772888787800162399,idx_channel
0,"['otorita', 'kota', 'nusantara', 'oikn', 'luncur', 'rencana', 'induk', 'kelola', 'keanekaragaman', 'hayati', 'ikn', 'upaya', 'bangun', 'kota', 'negara', 'jalan', 'iring', 'lestari', 'lingkung', 'hidup', 'httpstcocwpslxpujh']",https://x.com/JayaKatwang15/status/1772878500405407768,JayaKatwang15
1,"['garagara', 'bicara', 'fakta', 'gununggunung', 'sulawesi', 'sulteng', 'hilang', 'pasir', 'bangun', 'kota', 'nusantara', 'k', 'httpstco8yovfcgg6t']",https://x.com/inilahdotcom/status/1772876254666244297,inilahdotcom
0,"['pertamina', 'bakrie', 'group', 'kembang', 'infrastruktur', 'riset', 'lanjut', 'ikn', 'pertamina', 'bakrie', 'group', 'sepakat', 'kembang', 'infrastruktur', 'shared', 'hub', 'ikn', 'nusantara', 'knowledge', 'hub', 'kota', 'nusantara', 'ikn', 'httpstcom2lap2qqae', 'httpstcopkwo2hfkot']",https://x.com/tvOneNews/status/1772867216444416269,tvOneNews
0,"['plaza', 'barat', 'sumbu', 'bangsa', 'kota', 'nusantara', 'httpstco9jdgklqhbu']",https://x.com/RobieMrg/status/1772851674438107278,RobieMrg
0,"['masyarakat', 'lokal', 'usir', 'tanah', 'ikn', 'gadang', 'magnet', 'ekonomi', 'kota', 'gencar', 'bangun', 'kota', 'nusantara', 'ikn', 'klaim', 'kota', 'inklusif', 'masyarakat', 'asli', 'httpstcoktmrsou4kd']",https://x.com/ArdanNews/status/1772848828879933616,ArdanNews
0,"['youthfulmediaa', 'pindah', 'kota', 'nusantara', 'dukung', 'penuh', 'presiden', 'upaya', 'tata', 'indonesia', 'iknnusantara']",https://x.com/rockwell83107/status/1772827048203243831,rockwell83107
0,"['youthfulmediaa', 'pindah', 'kota', 'nusantara', 'cepat', 'kembang', 'wilayah', 'timur', 'indonesia', 'iknnusantara']",https://x.com/rockwell58946/status/1772827006234943692,rockwell58946
0,"['httpstcoqjkwy19slf', 'ppu', 'personil', 'satu', 'tugas', 'operasi', 'nusantara', 'mahakam', 'polda', 'kaltim', 'laksana', 'patroli', 'kamtibmas', 'intensif', 'aman', 'titik', 'kawasan', 'kota', 'negara', 'ikn', 'httpstcoej9mbo0diq']",https://x.com/Poldakaltim/status/1772826837577613622,Poldakaltim
0,"['usul', 'dpr', 'pindah', 'ikn', 'nusantara', 'sorot', 'ekonom', 'investor', 'laku', 'usaha', 'ragu', 'ikn', 'iknnusantara', 'ibukotanegara', 'ibukotanusantara', 'kaltim', 'kalimantantimur', 'investasi', 'dpr', 'httpstco75brunza7s', 'tribunkaltim']",https://x.com/tribunkaltim/status/1772825414064640203,tribunkaltim
0,"['otorita', 'kota', 'nusantara', 'oikn', 'luncur', 'rencana', 'induk', 'kelola', 'keanekaragaman', 'hayati', 'ikn', 'upaya', 'bangun', 'kota', 'negara', 'jalan', 'iring', 'lestari', 'lingkung', 'hidup', 'httpstcobuds4aiiom']",https://x.com/PolitikLingkar/status/1772824652177637611,PolitikLingkar
0,"['nec', 'indonesia', 'kolaborasi', 'telkom', 'indonesia', 'kembang', 'smart', 'city', 'kota', 'negara', 'kota', 'nusantara', 'ikn', 'kotakota', 'indonesia', 'lengkap', 'httpstcoetiqspb09r']",https://x.com/theiconomic/status/1772824109392769029,theiconomic
1,"['suasana', 'proyek', 'bangun', 'bandara', 'vvip', 'ikn', 'ubah', 'instagram', 'mitraikn', 'facebook', 'mitra', 'ikn', 'tiktok', 'mitraikn', 'youtube', 'mitra', 'ikn', 'x', 'mitra', 'ikn', 'mitraikn', 'bandara', 'bandaravvipikn', 'paku', 'ibukotanusantara', 'najam', 'borneo', 'kaltim', 'kalimantan', 'indonesia', 'httpstcouxa2h06xzw']",https://x.com/MitraIKN/status/1772817919908761916,MitraIKN
0,"['rebecamileyc', 'pindah', 'kota', 'nusantara', 'cepat', 'sebar', 'bangun', 'indonesia']",https://x.com/zakiyah_alhasni/status/1772810695320666233,zakiyah_alhasni
0,"['youthfulmediaa', 'pindah', 'kota', 'nusantara', 'tingkat', 'kualitas', 'hidup', 'warga', 'adan']",https://x.com/iyam63910348/status/1772809802948972754,iyam63910348
0,"['youthfulmediaa', 'dukung', 'pindah', 'kota', 'nusantara', 'optimal', 'guna', 'sumber', 'daya', 'alam', 'indonesia', 'iknnusantara']",https://x.com/MaghribMenanti/status/1772809779309867355,MaghribMenanti
0,"['youthfulmediaa', 'masyarakat', 'dayak', 'sambut', 'kota', 'nusantara', 'sukacita', 'ibukotanegara']",https://x.com/tirtahandika95/status/1772809054030893249,tirtahandika95
0,"['youthfulmediaa', 'warga', 'partisipasi', 'proses', 'bangun', 'kota', 'nusantara', 'tingkat', 'milik', 'tanggung', 'kota']",https://x.com/rockwell83107/status/1772805083287462039,rockwell83107
0,"['youthfulmediaa', 'masyarakat', 'dayak', 'sambut', 'kota', 'nusantara', 'den']",https://x.com/DwiLizabeth/status/1772801659137368412,DwiLizabeth
0,"['youthfulmediaa', 'pindah', 'kota', 'nusantara', 'buka', 'peluang', 'kembang', 'ekonomi', 'indonesia', 'iknnusantara']",https://x.com/siske34527306/status/1772786167848874106,siske34527306
0,"['agikmauripta', 'pindah', 'kota', 'nusantara', 'salah', 'program', 'prioritas', 'perintah', 'jokowi', 'kuat', 'perata', 'bangun', 'indonesia']",https://x.com/nayira_azifra6/status/1772594310657040401,nayira_azifra6
0,"['investasi', 'ikn', 'nusantara', 'nilai', 'kutung', 'investor', 'ekonom', 'berat', 'beban', 'abpn', 'ibukotanegara', 'ibukotanusantara', 'kaltim', 'kalimantantimur', 'investasi', 'apbn', 'investor', 'apbn', 'httpstco5dikih15sg', 'tribunkaltim']",https://x.com/tribunkaltim/status/1772591261884526731,tribunkaltim
0,"['agikmauripta', 'kota', 'nusantara', 'simbol', 'bangkit', 'indonesia', 'negara', 'maju', 'modern']",https://x.com/jamal_arsyd6/status/1772588914798444898,jamal_arsyd6
1,"['indocement', 'intp', 'gebrak', 'megaproyek', 'kota', 'nusantara', 'ikn', 'httpstcozflysjk3yz', 'investordaily', 'investasi', 'saham']",https://x.com/InvestorID/status/1772585180408193422,InvestorID
0,"['joaquicordoba', 'pindah', 'kota', 'nusantara', 'kuat', 'padu', 'koordinasi', 'perintah', 'pusat', 'daerahdaerah', 'indonesia']",https://x.com/paulin_hryanti2/status/1772570060009418895,paulin_hryanti2
0,"['sekretaris', 'daerah', 'kuta', 'kartanegara', 'sunggono', 'ikut', 'rapat', 'koordinasi', 'kait', 'masuk', 'perintah', 'daerah', 'rancang', 'bagi', 'wilayah', 'kota', 'nusantara', 'ikn', 'lengkap', 'httpstcomrfmgy3bnt', 'httpstcohrojcbiytf']",https://x.com/pemkabkukar/status/1772559062179492064,pemkabkukar
0,"['brin', 'bahas', 'smart', 'defense', 'kota', 'negara', 'ikn', 'nusantara', 'diyjogja', 'jojgahits', 'yogyakarya', 'diy', 'pemilu2024amandamai', 'sukseskanpemilu2024', 'sukseskanpemiludamai', 'pemilu2024kondusif', 'pemiluusaisaatnyadamai', 'jagaramadhantetapdamai', 'httpstcoxd3ydlfegp']",https://x.com/nanddjun/status/1772546180091666914,nanddjun
0,"['karayyasin', 'ikn', 'kota', 'nusantara', 'kota', 'ri', 'yaa']",https://x.com/EndearTrie/status/1772542147331240048,EndearTrie
0,"['suasana', 'pagi', 'indah', 'lokasi', 'bangun', 'huni', 'rusun', 'polri', 'bin', 'ikn', 'nusantara', 'ibukotanusantara', 'infrastrukturikn', 'iknnusantara', 'httpstcokpo2gxmqxw']",https://x.com/RobieMrg/status/1772529557993607284,RobieMrg
0,"['balikpapan', '2506', 'kepala', 'kantor', 'ksop', 'kelas', 'i', 'balikpapan', 'capt', 'bharto', 'ari', 'raharjo', 'undang', 'upt', 'menteri', 'hubung', 'kalimantan', 'timur', 'bahas', 'siap', 'ingat', 'merdeka', 'indonesia', '79', 'laksana', 'kota', 'nusantara', 'httpstcofawrlkokvm']",https://x.com/djpl_disnavsmr/status/1772516109419168171,djpl_disnavsmr
1,"['bersamasama', 'rangkul', 'ubah', 'cerah', 'ikn', 'nusantara', 'lets', 'embrace', 'the', 'future', 'together', 'httpstcoa6vgacysns', 'pusdajatim', 'optimisjatimbangkit', 'jatimcettar', 'jawatimur', 'ibukotanusantara', 'perubahanberkualitas', 'indonesiamaju']",https://x.com/pusdajatim/status/1772513614987178362,pusdajatim
0,"['joaquicordoba', 'kota', 'nusantara', 'impi', 'wujud']",https://x.com/rama_puspita2/status/1772513058008822068,rama_puspita2
0,"['bangun', 'didik', 'inovatif', 'kota', 'nusantara', 'httpstconule4ctprd']",https://x.com/IDNTimesKaltim/status/1772506919087001753,IDNTimesKaltim
0,"['pulau', 'kalimantan', 'kota', 'negara', 'httpstcocqycgnjuyu']",https://x.com/SatuNusantara3/status/1772501850497180030,SatuNusantara3
1,"['yukskita', 'jalanjalan', 'telusur', 'proyek', 'buat', 'bandara', 'vvip', 'ikn', 'instagram', 'mitraikn', 'facebook', 'mitra', 'ikn', 'tiktok', 'mitraikn', 'youtube', 'mitra', 'ikn', 'x', 'mitra', 'ikn', 'mitraikn', 'akramalfatih', 'bandara', 'bandaravvipikn', 'paku', 'ibukotanusantara', 'najam', 'borneo', 'kalimantan', 'indonesia', 'httpstcoikhrpjiuor']",https://x.com/MitraIKN/status/1772484602193424519,MitraIKN
0,"['abangbelneg', 'dukung', 'pindah', 'kota', 'nusantara', 'bentuk', 'ubah', 'inovasi', 'bangun', 'indonesia']",https://x.com/Alif56289543/status/1772475293174780037,Alif56289543
0,"['abangbelneg', 'pindah', 'kota', 'nusantara', 'salah', 'program', 'prioritas', 'perintah', 'jokowi', 'kuat', 'perata', 'bangun', 'indonesia', 'pindahibukota']",https://x.com/MaghribMenanti/status/1772474592684122199,MaghribMenanti
0,"['abangbelneg', 'bangun', 'kota', 'nusantara', 'akses', 'didik', 'sehat', 'fasilitas']",https://x.com/sanji94294665/status/1772474410923888936,sanji94294665
0,"['abangbelneg', 'pindah', 'kota', 'nusantara', 'tingkat', 'kualitas', 'hidup', 'warga', 'infrastruktur', 'modern', 'mema']",https://x.com/rockwell88536/status/1772473867648291288,rockwell88536
0,"['abangbelneg', 'kota', 'nusantara', 'pusat', 'budaya', 'didik', 'warga', 'nikmat', 'fasilitas', 'program', 'program', 'pindahibukota']",https://x.com/ilhamskop/status/1772472003213095062,ilhamskop
0,"['abangbelneg', 'moga', 'sehat', 'umur', 'saksi', 'kota', 'nusantara', 'ibukotanegara']",https://x.com/abidinmp33/status/1772471990466523430,abidinmp33
0,"['abangbelneg', 'pindah', 'kota', 'nusantara', 'dukung', 'penuh', 'presiden', 'jokowi', 'langkah', 'konkret', 'hadap']",https://x.com/indrapr81046964/status/1772471963979530332,indrapr81046964
1,"['httpstcoqjkwy19slf', 'ppu', 'personil', 'satu', 'tugas', 'operasi', 'nusantara', 'mahakam', 'polda', 'kaltim', 'laksana', 'patroli', 'kamtibmas', 'intensif', 'aman', 'titik', 'kawasan', 'kota', 'negara', 'ikn', 'selasa', '260324', 'httpstcowsg7af087e']",https://x.com/Poldakaltim/status/1772471057498230926,Poldakaltim
5,"['direktur', 'bina', 'tata', 'bangun', 'dirjen', 'cipta', 'karya', 'menteri', 'pupr', 'cakra', 'nagara', 'waswas', 'audit', 'badan', 'periksa', 'uang', 'bpk', 'kait', 'pembangungan', 'kota', 'nusantara', 'ikn', 'httpstco62gs0pg9vo']",https://x.com/dutaMasarya/status/1772467029817041168,dutaMasarya
0,"['joaquicordoba', 'pindah', 'kota', 'nusantara', 'tingkat', 'sempat', 'kerja', 'daerah']",https://x.com/lili_astuti2/status/1772466155287920647,lili_astuti2
3,"['wakil', 'rakyat', 'kantor', 'ikn', 'nusantara', 'benak', 'banyak', 'anggota', 'dpr', 'pilih', 'kantor', 'senayan', 'jakarta', 'kota', 'indonesia', 'hutan', 'kalimantan', 'lamaaa', 'sekaliii', 'bangunanbangunannya', 'httpstcoccxzzkjf4n']",https://x.com/kumparan/status/1772465804661141773,kumparan
0,"['usaha', 'jepang', 'lapor', 'sedia', 'ambil', 'bangun', 'kota', 'nusantara', 'ikn', 'jepang', 'yasushimasaki', 'httpstcoiziofw6cez']",https://x.com/gemasulawesi/status/1772457926248271888,gemasulawesi
0,"['usaha', 'jepang', 'lapor', 'sedia', 'ambil', 'bangun', 'kota', 'nusantara', 'ikn', 'jepang', 'ikn', 'yasushimasaki', 'httpstcojmqbwnmigl']",https://x.com/gemasulawesi/status/1772455152404066761,gemasulawesi
0,"['abangbelneg', 'kota', 'nusantara', 'ikon', 'indonesia', 'mata', 'dunia', 'pindahibukota']",https://x.com/TinaFatui/status/1772454789974032504,TinaFatui
0,"['usaha', 'jepang', 'lapor', 'sedia', 'ambil', 'bangun', 'kota', 'nusantara', 'ikn', 'jepang', 'ikn', 'yasushimasaki', 'httpstcojcvuptbspr']",https://x.com/gemasulawesi/status/1772454331658428508,gemasulawesi
0,"['abangbelneg', 'zdukungan', 'warga', 'kalimantan', 'pindah', 'kota', 'nusantara', 'pindahibukota']",https://x.com/RisanMarine/status/1772454315979874593,RisanMarine
0,"['abangbelneg', 'dukung', 'pindah', 'kota', 'nusantara', 'wujud', 'adil', 'sosial', 'masyarakat', 'indonesia']",https://x.com/Genvine2/status/1772454294383407228,Genvine2
0,"['abangbelneg', 'pindah', 'kota', 'nusantara', 'kuat', 'padu', 'koordinasi', 'perintah', 'pusat', 'daerah', 'daerah', 'indonesia', 'iknnusantara']",https://x.com/gusyam13/status/1772453821400125442,gusyam13
0,"['abangbelneg', 'moga', 'sehat', 'umur', 'saksi', 'kota', 'nusantara', 'iknnusantara']",https://x.com/gusyam13/status/1772453377428922574,gusyam13
0,"['abangbelneg', 'pindah', 'kota', 'nusantara', 'tingkat', 'sempat', 'kerja', 'daerah']",https://x.com/randy_martin911/status/1772452645246021940,randy_martin911
1,"['jokowi', 'cerdas', 'berani', 'pindah', 'kota', 'ikn', 'nusantara', 'httpstcobru4k6i6bs']",https://x.com/kellytiemikino/status/1772442810332930089,kellytiemikino
5,"['1', 'halo', 'sobatsetneg', 'kota', 'dunia', 'bangun', 'kota', 'nusantara', 'ikn', '5', 'tahap', 'nih', 'tahap', 'timbang', 'sasar', 'bangun', 'proses', 'sumber', 'daya', 'bangun', 'ikn', 'httpstcox8d3udl2gd']",https://x.com/KemensetnegRI/status/1772438345487909210,KemensetnegRI
0,"['sekretaris', 'daerah', 'sekda', 'kabupaten', 'kuta', 'kartanegara', 'kukar', 'sunggono', 'ikut', 'rapat', 'koordinasi', 'rakor', 'kait', 'masuk', 'perintah', 'daerah', 'rancang', 'bagi', 'wilayah', 'kota', 'nusantara', 'ikn', 'blue', 'sky', 'hotel', 'balikpapan', 'httpstcodal9uyokmh']",https://x.com/heralddotID/status/1772431618969309578,heralddotID
2,"['kota', 'negara', 'pindah', 'jakarta', 'nusantara', 'is', 'one', 'step', 'closer', 'guys', 'perintah', 'dpr', 'udah', 'nyepakatin', 'ruu', 'dkj', 'disahin', 'rapat', 'paripurna', 'pekan', 'kalo', 'ruu', 'dkj', 'disahin', 'status', 'jakarta', 'as', 'a', 'capital', 'city', 'gugur', 'whatthefact']",https://x.com/CNNIndonesia/status/1772428278516547834,CNNIndonesia
0,"['abangbelneg', 'presiden', 'dukung', 'pindah', 'kota', 'nusantara', 'wujud', 'pihak', 'perintah', 'daerah', 'indonesia', 'ibukotanegara']",https://x.com/abalsuab/status/1772406415291818364,abalsuab
0,"['mini', 'amphitheater', 'tengah', 'sumbu', 'bangsa', 'kota', 'nusantara', 'ibukotanusantara', 'infrastrukturikn', 'iknnusantara', 'httpstco3iarr6ekkv']",https://x.com/RobieMrg/status/1772391408462168182,RobieMrg
0,"['abangbelneg', 'pindah', 'kota', 'nusantara', 'wilayah', 'alami', 'kembang', 'pesat', 'ibukotanegara']",https://x.com/abalsuab/status/1772382314766426427,abalsuab
0,"['tutup', 'teknologi', 'terap', 'kawasan', 'kota', 'nusantara', 'ikn', 'kepala', 'pusat', 'riset', 'cerdas', 'artifisial', 'aman', 'siber', 'badan', 'riset', 'inovasi', 'nasional', 'brin', 'anto', 'satriyo', 'nugroho', 'papar', 'fungsi', 'ai', 'bantu']",https://x.com/mideomoto/status/1772357203800023452,mideomoto
0,"['kawasan', 'gedunggedung', 'menteri', 'ikn', 'ibukotanusantara', 'infrastrukturikn', 'iknnusantara', 'httpstcohhbujheejz']",https://x.com/RobieMrg/status/1772272471888048403,RobieMrg
100,"['ikn', 'nusantara', 'kota', 'negara', 'konsep', 'forest', 'city', 'dunia', 'kepala', 'otorita', 'kota', 'nusantara', 'oikn', 'bambang', 'susantono', 'acara', 'nusantara', 'a', 'city', 'of', 'opportunities', 'singapura', '172', 'tekan', 'salah', 'perhati', 'httpstcobx7jisryq6']",https://x.com/bengkeldodo/status/1772269258392932730,bengkeldodo
0,"['menteri', 'uang', 'menkeu', 'sri', 'mulyani', 'indrawati', 'realisasi', 'anggar', 'bangun', 'kota', 'nusantara', 'ikn', 'capai', 'rp2', '3', 'triliun', 'lengkap', 'httpstcoizzxibx4vc', 'majalahpeluang', 'gagasandansolusibisnis', 'peluangmediagroup', 'httpstco67elelvtu8']",https://x.com/peluangnewsid/status/1772259107572949497,peluangnewsid
