conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.78E+18,Wed Apr 03 08:35:08 +0000 2024,0,Otorita Ibu Kota Nusantara (OIKN) berupaya mempermudah para calon investor untuk berinvestasi. Kemudahan itu dengan menerapkan sistem digital agar para investor itu tidak direpotkan lagi dengan sistem admintistrasi yang rumit. https://t.co/LheY1a9iBy,1.78E+18,https://pbs.twimg.com/media/GKOi_YpaMAA-p-u.jpg,,in,,0,0,0,https://x.com/abimantrana56/status/1775441895591968791,1.53E+18,abimantrana56
1.78E+18,Wed Apr 03 08:35:03 +0000 2024,0,Otorita Ibu Kota Nusantara (OIKN) berupaya mempermudah para calon investor untuk berinvestasi. Kemudahan itu dengan menerapkan sistem digital agar para investor itu tidak direpotkan lagi dengan sistem admintistrasi yang rumit. https://t.co/jextvDNhBC,1.78E+18,https://pbs.twimg.com/media/GKOi-D_aIAA6UX0.jpg,,in,,0,0,0,https://x.com/abimantrana56/status/1775441874926596146,1.53E+18,abimantrana56
1.78E+18,Wed Apr 03 08:09:15 +0000 2024,1,Wakil Menteri Ketenagakerjaan Afriansyah Noor mengapresiasi revitalisasi Balai Keselamatan dan Kesehatan Kerja (K3) Samarinda saat melakukan kunjungan ke fasilitas penyiapan tenaga kerja di Ibu Kota Nusantara (IKN) di Samarinda Kalimantan Timur. https://t.co/6u8tgPGa40,1.78E+18,,,in,Jakarta,0,0,0,https://x.com/indozonemedia/status/1775435379321217209,350668803,indozonemedia
1.78E+18,Wed Apr 03 07:11:51 +0000 2024,0,Otorita Ibu Kota Nusantara (OIKN) berupaya mempermudah para calon investor untuk berinvestasi. Kemudahan itu dengan menerapkan sistem digital agar para investor itu tidak direpotkan lagi dengan sistem admintistrasi yang rumit. https://t.co/BbXxSEBFZO,1.78E+18,https://pbs.twimg.com/media/GKOPz-naAAAJ69m.jpg,,in,,0,0,0,https://x.com/PolitikLingkar/status/1775420934192779268,1.07E+18,PolitikLingkar
1.78E+18,Wed Apr 03 04:27:14 +0000 2024,0,Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono memastikan presiden terpilih Prabowo Subianto akan dilantik di ibu kota negara yang baru Nusantara (IKN) di Kalimantan Timur. https://t.co/UuK81NqORS,1.78E+18,,,in,Singapore,0,0,0,https://x.com/EricssenWen/status/1775379507043766443,45295624,EricssenWen
1.78E+18,Wed Apr 03 04:19:50 +0000 2024,0,Strategi Ibu Kota Nusantara mewujudkan pembangunan lingkungan yang berkelanjutan https://t.co/g8o96ermuT,1.78E+18,https://pbs.twimg.com/media/GKNojreboAA-iaz.jpg,,in,Sumatera Selatan,0,1,0,https://x.com/SatuNusantara3/status/1775377647784341861,1.56E+18,SatuNusantara3
1.78E+18,Wed Apr 03 04:19:02 +0000 2024,1,https://t.co/qjkwY1aqAN PPU Personil Satuan Tugas Operasi Nusantara Mahakam Polda Kaltim melaksanakan Patroli Kamtibmas secara intensif serta pengamanan di beberapa titik penting di kawasan Ibu Kota Negara (IKN). Rabu (03/04/24). https://t.co/Vn6R686xe3,1.78E+18,https://pbs.twimg.com/media/GKNoYH6bQAAeRtj.jpg,,in,"Balikpapan, Indonesia",0,0,1,https://x.com/Poldakaltim/status/1775377445304312081,226140504,Poldakaltim
1.78E+18,Wed Apr 03 04:13:27 +0000 2024,0,@abangbelneg Ibu Kota Nusantara Langkah Strategis untuk Mengembangkan Indonesia di Masa Depan #PindahIbuKota,1.78E+18,,abangbelneg,in,"Kota Makassar, Sulawesi Selata",0,0,0,https://x.com/dynarfitrianti1/status/1775376038052454801,1.50E+18,dynarfitrianti1
1.78E+18,Wed Apr 03 04:12:02 +0000 2024,0,@abangbelneg Ibu kota nusantara akan menjadi kebanggaan bagi warga setempat dan Indonesia secara keseluruhan,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/kelin_enjaw/status/1775375682669006949,1.68E+18,kelin_enjaw
1.78E+18,Wed Apr 03 04:04:42 +0000 2024,0,@abangbelneg dampak pembangunan Ibu Kota Nusantara akan meningkatkan investasi,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/fikri_imndn/status/1775373838223802755,1.69E+18,fikri_imndn
1.78E+18,Wed Apr 03 03:46:45 +0000 2024,0,@abangbelneg Ibu Kota Nusantara akan mendorong percepatan pertumbuhan ekonomi nasional,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/cinthia_zulaika/status/1775369320148951132,1.70E+18,cinthia_zulaika
1.78E+18,Wed Apr 03 03:28:03 +0000 2024,0,@abangbelneg Ibu kota nusantara akan menjadi kebanggaan bagi warga setempat dan Indonesia secara keseluruhan #IKNNusantara,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/ajii85310599/status/1775364615486218447,1.58E+18,ajii85310599
1.78E+18,Wed Apr 03 03:26:11 +0000 2024,0,@abangbelneg Dukung pemindahan Ibu Kota Nusantara sebagai bentuk perubahan dan inovasi dalam pembangunan Indonesia #IKNNusantara,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/argasurya332000/status/1775364145388646891,1.67E+18,argasurya332000
1.78E+18,Wed Apr 03 03:16:56 +0000 2024,0,@abangbelneg Ibu Kota Nusantara Mendorong Percepatan Pembangunan Daerah Se Indonesia #IbuKotaNegara,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/rockwell83107/status/1775361818988593200,1.74E+18,rockwell83107
1.78E+18,Wed Apr 03 03:16:51 +0000 2024,0,@abangbelneg Pemindahan Ibu Kota Nusantara akan membawa dampak positif bagi lingkungan. #PindahIbuKota,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/pujaleksanaa/status/1775361796674924814,1.67E+18,pujaleksanaa
1.78E+18,Wed Apr 03 03:16:50 +0000 2024,0,@abangbelneg Pemindahan Ibu Kota Nusantara mendapat dukungan penuh dari Presiden sebagai upaya menata kembali Indonesia secara keseluruhan. #IKNNusantara,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/HalidaNell35450/status/1775361790882553981,1.74E+18,HalidaNell35450
1.78E+18,Wed Apr 03 03:16:49 +0000 2024,0,@abangbelneg Pemindahan Ibu Kota Nusantara akan memperkuat keterpaduan dan koordinasi antara pemerintah pusat dengan daerah daerah di Indonesia. #PindahIbuKota,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/rockwell53632/status/1775361786684002314,1.74E+18,rockwell53632
1.78E+18,Wed Apr 03 03:16:46 +0000 2024,0,@abangbelneg Pembangunan Ibu Kota Nusantara dapat memberikan akses yang lebih baik untuk pendidikan kesehatan dan fasilitas umum,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/sanji94294665/status/1775361773170024470,1.57E+18,sanji94294665
1.78E+18,Wed Apr 03 03:14:53 +0000 2024,0,@abangbelneg Pemindahan Ibu Kota Nusantara mendapat dukungan penuh dari Presiden sebagai upaya penyebaran pembangunan yang lebih merata di seluruh Indonesia,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/afif_ahmat16/status/1775361302460019171,1.69E+18,afif_ahmat16
1.78E+18,Wed Apr 03 03:14:35 +0000 2024,0,@abangbelneg Dukung pemindahan Ibu Kota Nusantara untuk mengoptimalkan penggunaan sumber daya alam di Indonesia. #IbuKotaNegara,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/rockwell83107/status/1775361227126087991,1.74E+18,rockwell83107
1.78E+18,Wed Apr 03 03:14:26 +0000 2024,0,@abangbelneg Pemindahan Ibu Kota Nusantara mendapat dukungan penuh dari Presiden sebagai upaya penyebaran pembangunan yang lebih merata di seluruh Indonesia. #IbuKotaNegara,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/rockwell53632/status/1775361190077809057,1.74E+18,rockwell53632
1.78E+18,Wed Apr 03 03:07:53 +0000 2024,0,@abangbelneg Warga Sulawesi Selatan Siap Jadi Bagian dari Ibu Kota Nusantara,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/ozy_suryono/status/1775359538981659118,1.70E+18,ozy_suryono
1.78E+18,Wed Apr 03 03:06:04 +0000 2024,0,@abangbelneg Pemindahan Ibu Kota Nusantara mendapat dukungan penuh dari Presiden Jokowi sebagai langkah konkret dalam menghadapi perubahan iklim dan lingkungan. #PindahIbuKota,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/johnreno441996/status/1775359081479610422,1.67E+18,johnreno441996
1.78E+18,Wed Apr 03 03:06:02 +0000 2024,0,@abangbelneg Pembangunan Ibu Kota Nusantara diharapkan dapat meningkatkan aksesibilitas dan konektivitas antarwilayah sehingga dapat memudahkan mobilitas ma,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/MaghribMenanti/status/1775359072893841915,1.64E+18,MaghribMenanti
1.78E+18,Wed Apr 03 03:04:19 +0000 2024,0,@abangbelneg Dengan adanya ibu kota nusantara warga setempat dapat mengeksplorasi potensi wisata dan kuliner daerah mereka,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/adra_mahliha15/status/1775358640020750348,1.70E+18,adra_mahliha15
1.78E+18,Wed Apr 03 02:48:57 +0000 2024,0,KONSEP STRATEGI PERTAHANAN DAN KEAMANAN IBU KOTA NUSANTARA BERBASIS THE SMART DEFENCE AND SECURITY 5.0,1.78E+18,,,in,6221,0,0,0,https://x.com/Faizal_Xyf/status/1775354774730530888,102915873,Faizal_Xyf
1.78E+18,Wed Apr 03 02:28:37 +0000 2024,0,@abangbelneg Dukungan Penuh Warga Dayak untuk Pemindahan Ibu Kota Nusantara,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/isabella_guz146/status/1775349657440493619,1.69E+18,isabella_guz146
1.78E+18,Wed Apr 03 02:25:54 +0000 2024,0,@abangbelneg Pemindahan Ibu Kota Nusantara sebagai Solusi Atasi Kemacetan dan Kepadatan di Jakarta,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/gia_anggima48/status/1775348972766499279,1.70E+18,gia_anggima48
1.78E+18,Wed Apr 03 02:13:40 +0000 2024,0,@abangbelneg Pemindahan Ibu Kota Nusantara akan membawa dampak positif bagi lingkungan,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/taufiq_adin21/status/1775345897075089776,1.69E+18,taufiq_adin21
1.78E+18,Wed Apr 03 02:03:29 +0000 2024,0,@hafizi_sazali Ibu Kota Nusantara (IKN) mendapat dukungan dari berbagai kalangan masyarakat yang ingin memajukan bangsa Indonesia,1.78E+18,,hafizi_sazali,in,,0,0,0,https://x.com/ardan_pras/status/1775343332002336789,1.70E+18,ardan_pras
1.78E+18,Wed Apr 03 01:58:16 +0000 2024,0,@abangbelneg Ibu Kota Nusantara Bukan Hanya Impian Tetapi Harus diwujudkan Bersama #IKNNusantara,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/abalsuab/status/1775342020669940007,2769086795,abalsuab
1.78E+18,Wed Apr 03 01:48:33 +0000 2024,0,@abangbelneg Presiden mendukung pemindahan Ibu Kota Nusantara sebagai wujud keberpihakan pemerintah pada daerah lain di Indonesia,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/bunga_lestari06/status/1775339574857990521,1.69E+18,bunga_lestari06
1.78E+18,Wed Apr 03 01:44:56 +0000 2024,0,@abangbelneg Pemindahan Ibu Kota Nusantara menjadi salah satu program prioritas pemerintahan Jokowi untuk memperkuat pemerataan pembangunan di Indonesia,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/imah_sukiyah6/status/1775338666187198914,1.69E+18,imah_sukiyah6
1.78E+18,Wed Apr 03 01:40:15 +0000 2024,0,@abangbelneg Ibu Kota Nusantara (IKN) mendapat dukungan dari berbagai kalangan masyarakat yang ingin memajukan bangsa Indonesia,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/aldi_rivaldi29/status/1775337485381591317,1.70E+18,aldi_rivaldi29
1.78E+18,Wed Apr 03 01:38:49 +0000 2024,0,@golden_boy7788 Seiring dengan rencana pembangunan Ibu Kota Nusantara akan ada pembangunan infrastruktur dan fasilitas yang diperlukan di daerah-daerah terpencil dan kurang berkembang,1.78E+18,,golden_boy7788,in,,0,0,0,https://x.com/hikmah_mauln/status/1775337124931535255,1.70E+18,hikmah_mauln
1.78E+18,Wed Apr 03 01:34:25 +0000 2024,0,@abangbelneg Ibu Kota Nusantara: Membangun Indonesia dari Tengah,1.78E+18,,abangbelneg,in,,0,0,0,https://x.com/jgpti_krnwn1/status/1775336018256052253,1.70E+18,jgpti_krnwn1
1.78E+18,Wed Apr 03 00:34:08 +0000 2024,0,Menteri PUPR Basuki Hadimuljono mengungkapkan rencananya presiden terpilih 2024-2029 akan dilantik di Ibu Kota Nusantara (IKN). https://t.co/OHzyUhZYPT,1.78E+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/detikfinance/status/1775320845138751605,135795460,detikfinance
1.78E+18,Wed Apr 03 00:20:28 +0000 2024,0,@abangbelneg Membangun Ibu Kota Nusantara Membangun Indonesia yang Lebih Maju da,1.78E+18,,abangbelneg,in,Cilincing,0,0,0,https://x.com/IngriedKamilaa/status/1775317409743970731,1.49E+18,IngriedKamilaa
1.78E+18,Tue Apr 02 23:39:00 +0000 2024,1,Rocky Gerung Sebut Titik Awal Konflik Prabowo dan Jokowi Makan Siang Gratis dan IKN Nusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Prabowo #Jokowi #makansianggratis https://t.co/iB2YnRbP9S lewat @tribunkaltim,1.78E+18,,,in,"Balikpapan, Indonesia",0,0,0,https://x.com/tribunkaltim/status/1775306971178037708,103551225,tribunkaltim
1.78E+18,Tue Apr 02 16:00:03 +0000 2024,1,MENTERI Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengungkapkan bahwa presiden terpilih akan diambil sumpahnya di Ibu Kota Nusantara (IKN) https://t.co/pMrq1D6pjG,1.78E+18,,,in,Jakarta - Indonesia,0,2,0,https://x.com/mediaindonesia/status/1775191472360640815,68930552,mediaindonesia
1.78E+18,Tue Apr 02 15:04:55 +0000 2024,0,Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengatakan pelantikan presiden baru direncanakan akan dilakukan di Ibu Kota Negara (IKN) Nusantara. #IDNTimesBusiness https://t.co/FYVMkl18pK https://t.co/QAMqmpA0lL,1.78E+18,https://pbs.twimg.com/media/GKKym9Mb0AAaU_C.jpg,,in,,0,1,0,https://x.com/IDNTimes/status/1775177601130377699,388190238,IDNTimes
1.78E+18,Tue Apr 02 15:02:53 +0000 2024,0,Rocky Gerung Sebut Titik Awal Konflik Prabowo dan Jokowi Makan Siang Gratis dan IKN Nusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Prabowo #Jokowi #makansianggratis https://t.co/iB2YnRcmZq lewat @tribunkaltim,1.78E+18,,,in,"Balikpapan, Indonesia",0,0,0,https://x.com/tribunkaltim/status/1775177087252582520,103551225,tribunkaltim
1.78E+18,Tue Apr 02 14:29:55 +0000 2024,0,Suasana malam yang indah di lokasi pembangunan Plaza Timur dan Kemenko 1 (Kemenko Marves). #ibukotanusantara #infrastrukturikn #ikn https://t.co/0T6i6kPHmf,1.78E+18,https://pbs.twimg.com/ext_tw_video_thumb/1775168727497216000/pu/img/Gr5-FwbKA0Q_eCQQ.jpg,,in,,0,0,0,https://x.com/RobieMrg/status/1775168790566998342,1.75E+18,RobieMrg
1.78E+18,Tue Apr 02 13:46:27 +0000 2024,0,MENTERI Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono mengungkapkan bahwa presiden terpilih akan diambil sumpahnya di Ibu Kota Nusantara (IKN). https://t.co/pMrq1D6pjG,1.78E+18,,,in,Jakarta - Indonesia,0,0,0,https://x.com/mediaindonesia/status/1775157853264949724,68930552,mediaindonesia
1.78E+18,Tue Apr 02 13:29:18 +0000 2024,0,Ibu kota nusantara,1.78E+18,,,in,Thaispians.,1,0,0,https://x.com/NAMPlNG/status/1775153535379980334,1.17E+18,NAMPlNG
1.78E+18,Tue Apr 02 13:28:57 +0000 2024,0,@perthprs ibu kota negara nusantara,1.78E+18,,perthprs,in,"to RP, FUNTHAISY Thaispians.",1,0,0,https://x.com/boknnie/status/1775153448595620325,9.31E+17,boknnie
1.78E+18,Tue Apr 02 13:27:23 +0000 2024,0,@agum_akbar Ibu Kota Nusantara: Membangun Indonesia dari Tengah,1.78E+18,,agum_akbar,in,,0,0,0,https://x.com/desi_utamii/status/1775153055945965957,1.70E+18,desi_utamii
1.78E+18,Tue Apr 02 12:37:28 +0000 2024,0,Otoritas Jasa Keuangan [OJK] sudah mulai mempersiapkan perpindahan kantor pusat dan pegawai dari Jakarta ke Ibu Kota Nusantara [IKN] di Sepaku Kabupaten Penajam Paser Utara Provinsi Kalimantan Timur. Selengkapnya https://t.co/qJuoMzLM4X,1.78E+18,,,in,Jakarta,0,0,0,https://x.com/theiconomic/status/1775140492277350699,1.17E+18,theiconomic
1.78E+18,Tue Apr 02 11:55:10 +0000 2024,0,Sebuah era baru akan dimulai! Persiapan menuju transformasi dan sinergi baru antara Jakarta dan Nusantara semakin nyata. #IbuKotaNusantara #NUSANTARA #Indonesiaemas2045 #IKNKotaModern #IKN #IndonesiaMaju #TransformasiIndonesia https://t.co/clePvjz3uF,1.78E+18,https://pbs.twimg.com/media/GKKHIVgaQAAytqi.jpg,,in,,0,0,0,https://x.com/mamiriniii/status/1775129845204434978,1.69E+18,mamiriniii
1.78E+18,Tue Apr 02 10:47:17 +0000 2024,0,@agum_akbar Dukung pemindahan Ibu Kota Nusantara sebagai upaya penataan kembali negara Indonesia secara keseluruhan,1.78E+18,,agum_akbar,in,,0,0,0,https://x.com/tiara_rmdhni2/status/1775112764987723878,1.70E+18,tiara_rmdhni2
1.78E+18,Tue Apr 02 10:08:41 +0000 2024,1,Indahnya langit di daerah Mitra IKN (Kab. Paser) sore ini Instagram : mitraikn Facebook : Mitra IKN TikTok : mitra_ikn YouTube : Mitra IKN X : Mitra IKN #mitraikn #akramalfatih #pemandanganindah #ibukotanusantara #peapaser #borneo #kaltim #kalimantan #indonesiaindah https://t.co/liLzZPIAFi,1.78E+18,https://pbs.twimg.com/ext_tw_video_thumb/1775102878149230592/pu/img/WEQbtcv_eNGs28in.jpg,,in,Indonesia,0,0,0,https://x.com/MitraIKN/status/1775103051294224581,1.75E+18,MitraIKN
1.78E+18,Tue Apr 02 08:44:21 +0000 2024,0,Waah ibu kota nusantara kutai kartanegara.,1.78E+18,,,in,"Atlanta, GA",0,0,0,https://x.com/_speedslave/status/1775081825179934918,1.56E+18,_speedslave
1.78E+18,Tue Apr 02 08:24:04 +0000 2024,0,Pemkab Bengkalis Ikut Rakornas Bahas Kontribusi Daerah untuk Ibukota Nusantara: https://t.co/fvfXioYa49 -&amp;nbsp;Bupati Bengkalis diwakili Wakil Bupati Dr. H. Bagus Santoso mengikuti Rapat Koordinasi Nasional (Rakornas) yang digelar Otorita Ibu Kota https://t.co/R138JlWHC0 https://t.co/iMwE3m895Y,1.78E+18,https://pbs.twimg.com/media/GKJW32AbwAAdR1j.jpg,,in,,0,0,0,https://x.com/Riau1Official/status/1775076722905661917,9.85E+17,Riau1Official
1.78E+18,Tue Apr 02 08:21:06 +0000 2024,0,#SahabatPP Direktorat Harmonisasi Peraturan Perundang-undangan I menghadiri rapat pembahasan perubahan Rencana Tata Ruang (RTR) Kawasan Strategis Nasional (KSN) Ibu Kota Nusantara (IKN) #KumhamSemakinPasti https://t.co/58wBq3G7w1,1.78E+18,https://pbs.twimg.com/media/GKJWL9mawAAE3po.jpg,,in,Jl. H.R Rasuna Said Kav.6-7,0,0,0,https://x.com/djppkemenkumham/status/1775075975774208220,1.23E+18,djppkemenkumham
1.78E+18,Tue Apr 02 07:48:11 +0000 2024,0,Loh jadi udah nggak jadi ibu kota? Jadi kalau di tanya ibu kota Indonesia apa? Nusantara?,1.78E+18,,,in,,0,0,0,https://x.com/hwang_gya/status/1775067691826753728,1.55E+18,hwang_gya
1.78E+18,Tue Apr 02 07:48:09 +0000 2024,0,@agum_akbar Dukung pemindahan Ibu Kota Nusantara untuk mengoptimalkan penggunaan sumber daya alam di Indonesia,1.78E+18,,agum_akbar,in,,0,0,0,https://x.com/savina_tashila/status/1775067681403838956,1.70E+18,savina_tashila
1.78E+18,Tue Apr 02 07:27:39 +0000 2024,0,Sebuah era baru akan dimulai! Persiapan menuju transformasi dan sinergi baru antara Jakarta dan Nusantara semakin nyata. #IbuKotaBaru #Nusantara #TransformasiIndonesia #IbuKotaNusantara #NUSANTARA #Indonesiaemas2045 #IKNKotaModern #IKN #IndonesiaMaju #TransformasiIndonesia https://t.co/zZznDY546M,1.78E+18,https://pbs.twimg.com/media/GKJJ3blbUAA_oDt.jpg,,in,,0,0,0,https://x.com/R60376Suarahati/status/1775062522791637242,1.72E+18,R60376Suarahati
1.78E+18,Tue Apr 02 07:24:01 +0000 2024,0,Review Tingkat Ancaman Geologi di Sekitar Kawasan Kalimantan Timur Dekat Ibu Kota Nusantara IKN - Geografi Beta https://t.co/3GnNnYT8Mu,1.78E+18,,,in,"Namrole, Buru Selatan, Maluku",0,0,0,https://x.com/jehensa/status/1775061611935658034,1.21E+18,jehensa
1.77E+18,Tue Apr 02 02:52:52 +0000 2024,0,@BinaAndreina Ibu Kota Nusantara akan menjadi pusat pembangunan infrastruktur modern di Indonesia. #IbuKotaNegara,1.77E+18,,BinaAndreina,in,,0,0,0,https://x.com/tirtahandika95/status/1774993371993690310,1.59E+18,tirtahandika95
1.77E+18,Tue Apr 02 02:50:34 +0000 2024,0,@Melvindiazza Ibu Kota Nusantara: Membangun Indonesia dari Tengah #PindahIbuKota,1.77E+18,,Melvindiazza,in,,0,0,0,https://x.com/AdeAndalan/status/1774992793934631162,1.64E+18,AdeAndalan
1.77E+18,Tue Apr 02 02:39:05 +0000 2024,0,Ibu Kota Nusantara Langkah Strategis untuk Mengembangkan Indonesia di Masa Depan,1.77E+18,,,in,,0,0,0,https://x.com/imah_sukiyah6/status/1774989902570213390,1.69E+18,imah_sukiyah6
1.77E+18,Tue Apr 02 02:38:17 +0000 2024,0,@BinaAndreina Pemindahan ibu kota nusantara akan meningkatkan kualitas hidup warga setempat karena adanya infrastruktur yang lebih modern dan memadai. #IbuKotaNegara,1.77E+18,,BinaAndreina,in,Singapore,0,0,0,https://x.com/kurojirofigar/status/1774989700748685805,1.67E+18,kurojirofigar
1.77E+18,Tue Apr 02 02:35:50 +0000 2024,0,@Melvindiazza Pemindahan Ibu Kota Nusantara mendapat dukungan penuh dari Presiden sebagai upaya penyebaran pembangunan yang lebih merata di seluruh Indonesia. #IKNNusantara,1.77E+18,,Melvindiazza,in,Singapore,0,0,0,https://x.com/kurojirofigar/status/1774989087038116340,1.67E+18,kurojirofigar
1.77E+18,Tue Apr 02 02:35:44 +0000 2024,0,@Melvindiazza Pembangunan Ibu Kota Nusantara diharapkan dapat dilakukan dengan memperhatikan lingkungan dan meminimalisir dampak negatif terhadap lingkungan #IKNNusantara,1.77E+18,,Melvindiazza,in,,0,0,0,https://x.com/sanji94294665/status/1774989059980701708,1.57E+18,sanji94294665
1.77E+18,Tue Apr 02 02:33:13 +0000 2024,0,@Melvindiazza Ibu Kota Nusantara akan menjadi pusat pembangunan infrastruktur modern di Indonesia,1.77E+18,,Melvindiazza,in,,0,0,0,https://x.com/febi_sari607/status/1774988429333594608,1.70E+18,febi_sari607
1.77E+18,Tue Apr 02 02:19:25 +0000 2024,0,Pemerintah kabupaten Barru siap menjadikan kab.Barru sebagai pintu gerbang Sulawesi Selatan ke Ibu kota Nusantara (IKN) Selengkapnya : https://t.co/31QFtYxi9i #bupatibarru #fgddanbukber #pjgubernursulsel #bupatiwalikota #ikn #jakarta #humasikpbarru https://t.co/wkZ4Bou3X8,1.77E+18,https://pbs.twimg.com/media/GKIDaBfbsAAe31e.jpg,,in,"Barru, Indonesia",0,0,0,https://x.com/humasbarruikp/status/1774984954470084798,1.74E+18,humasbarruikp
1.77E+18,Tue Apr 02 02:18:16 +0000 2024,0,@Melvindiazza Pemindahan ibu kota nusantara akan mempercepat pengembangan wilayah timur Indonesia,1.77E+18,,Melvindiazza,in,,0,0,0,https://x.com/risya_244/status/1774984666224963994,1.69E+18,risya_244
1.77E+18,Tue Apr 02 02:15:58 +0000 2024,0,@Melvindiazza Pemindahan Ibu Kota Nusantara akan memperkuat keterpaduan dan koordinasi antara pemerintah pusat dengan daerah-daerah di Indonesia,1.77E+18,,Melvindiazza,in,,0,0,0,https://x.com/datani_hamah1/status/1774984086484025414,1.70E+18,datani_hamah1
1.77E+18,Tue Apr 02 02:15:51 +0000 2024,0,@BinaAndreina Pemindahan ibu kota nusantara akan mendorong pembangunan infrastruktur baru seperti jalan tol bandara dan pelabuhan,1.77E+18,,BinaAndreina,in,,0,0,0,https://x.com/znb_kswndri77/status/1774984057316937818,1.70E+18,znb_kswndri77
1.77E+18,Tue Apr 02 02:14:46 +0000 2024,0,@BinaAndreina Dukung pemindahan Ibu Kota Nusantara untuk mengurangi beban Jakarta yang sudah padat penduduk dan macet,1.77E+18,,BinaAndreina,in,,0,0,0,https://x.com/emah_maulh7/status/1774983785492394422,1.70E+18,emah_maulh7
1.77E+18,Tue Apr 02 02:11:31 +0000 2024,0,@Melvindiazza xPemindahan ibu kota nusantara adalah peluang besar bagi warga negara untuk memperbaiki kehidupan mereka,1.77E+18,,Melvindiazza,in,,0,0,0,https://x.com/wibowo_fatimah/status/1774982967984804061,1.51E+18,wibowo_fatimah
1.77E+18,Tue Apr 02 02:06:39 +0000 2024,0,@Melvindiazza Presiden Jokowi meyakini bahwa pemindahan Ibu Kota Nusantara akan membuka peluang baru bagi pengembangan ekonomi industri dan pariwisata di Indonesia,1.77E+18,,Melvindiazza,in,,0,0,0,https://x.com/vero_januar76/status/1774981741079564709,1.70E+18,vero_januar76
1.77E+18,Tue Apr 02 01:43:42 +0000 2024,0,@BinaAndreina Pemindahan Ibu Kota Nusantara Akan Bawa Perubahan Positif untuk Indonesia #IbuKotaNegara,1.77E+18,,BinaAndreina,in,,0,0,0,https://x.com/Gianminrea/status/1774975968094175286,1.49E+18,Gianminrea
1.77E+18,Sun Mar 31 14:38:18 +0000 2024,0,Anggaran untuk IKN Nusantara Tahun 2024 disebut akan Ditambah Sri Mulyani tak Sebut Nominalnya #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #anggaran #Menkeu #SriMulyani https://t.co/o0pUylTCNa lewat @tribunkaltim,1.77E+18,,,in,"Balikpapan, Indonesia",0,0,0,https://x.com/tribunkaltim/status/1774446125350793715,103551225,tribunkaltim
1.77E+18,Sun Mar 31 12:39:00 +0000 2024,0,Dampak IKN Nusantara Sederet Upaya Ekstra Untuk Menahan Laju Inflasi di Kalimantan #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #Inflasi https://t.co/AYjtx6DPIV lewat @tribunkaltim,1.77E+18,,,in,"Balikpapan, Indonesia",0,0,0,https://x.com/tribunkaltim/status/1774416101134250133,103551225,tribunkaltim
1.77E+18,Sun Mar 31 12:07:03 +0000 2024,0,Fase 1 akan dibangun dari Pontianak Indonesia hingga Kota Kinabalu Sabah Tahap 2 akan dibangun dari Kalimantan Utara dan Timur hingga Samarinda Indonesia dan ke Ibu Kota baru Indonesia Nusantara Hub jalur kereta api ini berada di Tutong Brunei.,1.77E+18,,zaga_id,in,jakarta,0,0,0,https://x.com/zaga_id/status/1774408062964740473,413620434,zaga_id
